title,main_genre,belongs_to_collection,budget,revenue,production_companies,vote_average,popularity,runtime,cast_size,crew_size,cast_tr,director_tr,production_company_tr,English,title_length,rel_year,rel_month
Concussion,Drama,False,35.0,50.36379,6.0,7.0,7.739783,123.0,72,69,9278.417612999998,0.6536510000000035,29787.374505,True,10,2015,November
By the Sea,Drama,False,10.0,3.727746,3.0,5.4,12.61223,122.0,20,51,11471.648704,163.746814,827.488584,True,8,2015,November
Katyar Kaljat Ghusali,Other,False,1.5,4.4,,9.0,0.446454,162.0,7,1,0.0,0.0,,False,19,2015,November
Heist,Crime,False,8.9,4.1,4.0,5.6,8.476315,93.0,37,38,5534.246792999999,0.0,52.969083,True,5,2015,November
The Lady in the Van,Comedy,False,6.0,41.387687,2.0,6.0,5.799373,104.0,37,3,821.197242,77.50876600000001,808.97317,True,15,2015,November
The Good Dinosaur,Adventure,False,175.0,331.926147,2.0,6.6,12.319595,93.0,19,11,247.14660000000003,0.0,30840.086409,True,15,2015,November
The Hunger Games: Mockingjay - Part 2,Action,True,160.0,653.428261,3.0,6.6,26.628178,137.0,51,116,8535.721231,2529.913649,1020.384762,True,31,2015,November
Carol,Romance,False,11.8,40.272135,3.0,7.3,8.364201,118.0,43,34,4151.854672,34.692347000000005,50.829499000000006,True,5,2015,November
In the Heart of the Sea,Thriller,False,100.0,93.820758,8.0,6.5,11.696923,122.0,26,110,3642.026922,3400.3103240000005,4432.487389,True,18,2015,November
The Night Before,Comedy,False,25.0,52.395996,3.0,6.1,10.516094,101.0,25,21,3286.346699,159.06842,298.125034,True,14,2015,November
Creed,Drama,True,37.0,173.56758100000005,4.0,7.3,33.449723,133.0,74,71,4719.68278,17.38583,14785.42645,True,5,2015,November
Krampus,Horror,False,15.0,61.54870699999999,2.0,5.9,15.553313,98.0,21,62,1226.088674,0.0,39885.12173,True,7,2015,November
"Hello, My Name Is Doris",Comedy,False,1.0,14.444999,2.0,6.5,14.992311,95.0,45,27,1318.034837,0.0,0.0,True,19,2015,November
The Danish Girl,Drama,False,15.0,64.191523,10.0,7.4,11.245661,120.0,38,29,380.60007999999993,856.0213190000002,0.0,True,13,2015,November
Point Break,Action,False,105.0,133.718711,4.0,5.5,7.291872,114.0,14,144,332.84539199999995,57.806952,1673.8130230000002,True,10,2015,December
He's a Dragon,Adventure,False,18.0,1.7763330000000002,2.0,6.6,5.978316,110.0,8,7,0.0,0.0,230.31354,False,11,2015,December
The Letters,Drama,False,1e-06,1e-06,3.0,5.6,2.240259,114.0,9,6,1066.092655,0.0,0.183668,True,10,2015,December
The Big Short,Comedy,False,28.0,133.346506,3.0,7.3,13.143061,130.0,103,75,8628.766667,725.729949,43415.301438,True,11,2015,December
Star Wars: The Force Awakens,Action,True,245.0,2068.223624,3.0,7.5,31.626013,136.0,84,113,61.80347599999959,1510.9916910000002,6774.140208999999,True,24,2015,December
The Tiger: An Old Hunter's Tale,Action,False,0.005,11.083449,2.0,7.5,3.447894,139.0,6,3,277.48694900000004,0.0,0.1080830000000006,False,26,2015,December
Dilwale,Crime,False,26.0,61.0,2.0,6.3,4.081193,158.0,10,3,600.451633,87.03399999999999,47.70744400000001,False,7,2015,December
Bajirao Mastani,War,False,19.5,56.0,2.0,7.2,4.683689,150.0,9,8,432.292444,32.733093999999994,47.536328,False,14,2015,December
Mojin: The Lost Legend,Action,False,37.0,278.3,1.0,6.0,4.209701,127.0,14,8,265.990433,0.0,0.0,False,19,2015,December
Sisters,Comedy,False,30.0,105.011053,1.0,5.8,13.799419,118.0,34,17,5401.162259999999,115.350426,0.0,True,7,2015,December
Ip Man 3,Action,True,36.0,156.844753,1.0,6.5,8.970494,105.0,16,17,109.172236,66.57412400000001,57.888598,False,6,2015,December
Joy,Drama,False,60.0,101.134059,4.0,6.4,12.975936,124.0,67,89,11135.32944,673.229968,1619.0715340000002,True,3,2015,December
Charlie,Drama,False,1.9,5.9,1.0,7.4,1.188662,130.0,20,9,6.4,0.0,0.0,False,7,2015,December
The Hateful Eight,Crime,False,44.0,155.76011699999995,3.0,7.6,20.328822,167.0,18,77,5924.870543000001,1370.908577,447.5444100000001,True,15,2015,December
The Revenant,Other,False,135.0,532.950503,9.0,7.3,23.501228,156.0,19,124,6800.799755,345.029368,3064.126999,True,11,2015,December
The Lure,Horror,False,1.3,0.101657,5.0,6.1,2.159038,92.0,38,5,0.0,0.0,0.0,False,7,2015,December
Daddy's Home,Comedy,True,50.0,242.786137,3.0,5.8,8.009226,96.0,21,24,6982.685331,184.48466,43548.647944,True,11,2015,December
Anomalisa,Animation,False,8.0,5.659286,1.0,6.9,10.428421,90.0,3,56,814.2421919999999,0.0,0.0,True,9,2015,December
Jane Got a Gun,Action,False,25.0,1.397284,5.0,5.4,8.826071,98.0,15,16,9606.748245,119.932327,0.0,True,11,2016,January
The Forest,Horror,False,10.0,40.055439,3.0,4.8,7.3846880000000015,95.0,31,63,0.0,0.0,0.0,True,9,2016,January
Friend Request,Horror,False,9.9,2.4,3.0,5.3,14.282584,92.0,14,42,1168.4583699999998,0.0,0.0,True,13,2016,January
Wazir,Thriller,False,5.2,9.2,3.0,6.7,3.5713760000000003,102.0,11,25,67.210859,0.0,0.0,False,5,2016,January
13 Hours: The Secret Soldiers of Benghazi,Action,False,50.0,69.41136999999999,5.0,7.0,18.022579,144.0,33,80,331.00403700000004,5763.113268,43791.434081,True,35,2016,January
The 5th Wave,Adventure,False,38.0,109.906372,4.0,5.6,10.788263,112.0,35,74,599.4718449999999,0.8677140000000065,29837.738295,True,10,2016,January
Norm of the North,Adventure,False,18.0,17.062499,4.0,4.1,7.008103,86.0,20,3,1736.106465,0.0,3664.033148,True,14,2016,January
Ride Along 2,Action,True,40.0,124.827316,4.0,6.1,9.420931,102.0,72,23,1457.637524,1052.2688440000002,39946.670437,True,10,2016,January
Dirty Grandpa,Comedy,False,11.5,94.073028,6.0,5.7,16.290585999999998,102.0,90,15,6058.106293,28.234657,3681.095647,True,12,2016,January
How to Be Single,Comedy,False,38.0,112.343513,3.0,5.9,8.898988000000003,110.0,21,23,1351.9695849999998,4.439430999999999,14958.994031,True,13,2016,January
The Bronze,Drama,False,3.5,0.615816,1.0,5.5,5.3538260000000015,108.0,15,4,0.084967,0.0,11.222876,True,9,2016,January
The Boy,Horror,False,10.0,64.188367,5.0,5.8,17.028854,97.0,10,48,105.40549500000002,128.863585,1564.743276,True,6,2016,January
Airlift,Thriller,False,4.5,32.0,3.0,7.3,3.376147,126.0,19,13,188.841239,0.0,16.0,False,7,2016,January
Kung Fu Panda 3,Action,True,145.0,521.170825,4.0,6.7,14.696548000000002,95.0,34,34,6588.734396,665.692281,26994.055593,True,12,2016,January
The Finest Hours,Action,False,80.0,52.09909,4.0,6.3,10.385757,114.0,22,92,2025.653413,74.523527,31172.012556,True,14,2016,January
Irudhi Suttru,Action,False,0.3,2.1,4.0,6.7,0.756243,112.0,6,24,76.25200000000001,0.0,108.027029,False,12,2016,January
Fifty Shades of Black,Romance,False,20.0,21.164799,1.0,4.3,6.785049000000001,92.0,17,5,731.5485729999999,60.14168299999999,0.0,True,18,2016,January
A Violent Prosecutor,Crime,False,0.0005,5e-05,,7.6,1.398756,126.0,7,1,5.048661,0.0,,False,18,2016,February
Pride and Prejudice and Zombies,Romance,False,28.0,16.374328,6.0,5.5,7.954623,108.0,22,13,609.098524,189.235645,3775.168675,True,27,2016,February
Visaranai,Drama,False,0.325,1.6,3.0,8.0,0.867549,118.0,11,12,6.0,6.0,0.0,False,9,2016,February
Action Hero Biju,Action,False,0.3,2.5,2.0,7.7,0.350207,144.0,31,7,13.8,0.0,0.0,False,14,2016,February
Robinson Crusoe,Adventure,False,13.5,3.3426970000000003,4.0,5.8,8.969705000000003,90.0,10,14,48.760239,13.651656,517.934504,False,14,2016,February
The Choice,Drama,False,10.0,18.730891,2.0,6.7,8.28378,111.0,29,8,1646.5085860000002,0.1088079999999998,3791.543003,True,9,2016,February
"Hail, Caesar!",Comedy,False,22.0,63.64765600000001,3.0,5.7,11.241366,106.0,87,19,6298.465490999999,990.987962,40071.497753,True,12,2016,February
I Saw the Light,Drama,False,13.0,1.646788,2.0,5.9,4.654312,123.0,40,57,2092.235233,0.0,0.0,True,12,2016,February
Zoolander 2,Comedy,True,50.0,55.969,2.0,4.7,10.155109,100.0,124,17,12708.309025,559.8925979999999,560.561341,True,10,2016,February
The Mermaid,Comedy,False,60.72,553.810228,1.0,6.2,5.296052,93.0,26,16,293.664756,190.992676,0.0,True,10,2016,February
Deadpool,Action,True,58.0,783.112979,5.0,7.4,187.860492,108.0,46,88,2284.753579,0.0,27515.226418,True,8,2016,February
3 Generations,Comedy,False,5.0,0.443962,2.0,6.1,4.626437999999999,87.0,24,20,3758.66988,0.0,5.703175,True,12,2016,February
Zootopia,Animation,False,150.0,1023.784195,2.0,7.7,26.024868,108.0,41,42,1761.049805,591.794936,31224.111646,True,8,2016,February
Colonia,Drama,False,14.0,3.621046,4.0,7.4,10.156891,120.0,46,48,8720.251506,0.0,0.0,True,7,2016,February
Midnight Special,Adventure,False,18.0,6.212282,3.0,6.2,12.682927,112.0,36,46,1303.814805,24.687014,12241.045777,True,15,2016,February
Race,Action,False,5.0,24.804129,4.0,7.0,7.9793020000000014,134.0,44,71,690.9087380000001,395.772661,0.0,True,4,2016,February
The Witch,Mystery,False,3.5,40.423945,9.0,6.3,11.840138,92.0,32,47,1.128345000000003,0.0,8.626392000000003,True,8,2016,February
Triple 9,Action,False,20.0,12.639297,5.0,5.6,12.892504,115.0,27,62,2823.8347780000004,86.360578,112.61605099999998,True,7,2016,February
Risen,Action,False,20.0,46.069568,4.0,5.7,8.759801,107.0,30,21,647.972889,764.128326,29947.644667,True,5,2016,February
Neerja,Drama,False,10.721568,2.978994,2.0,7.4,1.68625,122.0,9,19,123.735633,0.0,67.0,False,6,2016,February
Grimsby,Action,False,35.0,25.182929,9.0,5.7,13.912531,83.0,27,27,2684.124981,694.0917910000001,29993.714235000003,True,7,2016,February
Gods of Egypt,Fantasy,False,140.0,150.680864,5.0,5.2,13.337707,127.0,41,71,3118.959753,623.8815940000001,6301.229725,True,11,2016,February
Eddie the Eagle,Comedy,False,23.0,46.152411,4.0,7.2,7.528275999999999,106.0,27,9,5883.326924999999,0.0,1807.531734,True,13,2016,February
Mr. Right,Action,False,8.0,0.034694,3.0,6.3,7.317816,95.0,25,21,1898.975062,0.0,0.0,True,8,2016,February
London Has Fallen,Action,True,60.0,205.754447,4.0,5.8,15.037993,99.0,29,101,7787.931365,0.0,378.80874399999993,True,15,2016,March
To Steal from a Thief,Crime,False,6.7,12.118661,6.0,6.1,4.987123,96.0,12,5,28.972727000000003,0.0,19.300483,False,17,2016,March
A Conspiracy of Faith,Crime,True,5.21,5.9,3.0,6.8,6.859858,112.0,11,4,8.000000000230045e-06,0.0,108.746252,False,18,2016,March
Musudan,Mystery,False,0.0005,0.0005,,5.5,0.460016,87.0,17,1,0.108083,0.0,,False,7,2016,March
Whiskey Tango Foxtrot,War,False,35.0,23.083334,3.0,6.0,8.155603999999999,112.0,17,65,2296.3676,307.466195,43860.845451,True,19,2016,March
Allegiant,Adventure,True,110.0,179.246868,4.0,5.9,18.386172,121.0,34,109,1659.587115,753.168754,6451.910589,True,9,2016,March
10 Cloverfield Lane,Thriller,False,15.0,108.286421,3.0,6.8,14.421528,103.0,10,59,3035.8795170000003,0.0,43883.928785,True,17,2016,March
The Young Messiah,Drama,False,18.5,6.490401,1.0,6.4,1.7291990000000002,120.0,17,6,0.0,0.0,968.163186,True,15,2016,March
Sing Street,Romance,False,4.0,13.624522,6.0,8.0,10.672862,106.0,24,34,0.0199800000000003,84.175374,0.0,True,10,2016,March
Jimmy Vestvood: Amerikan Hero,Comedy,False,2.5,0.230069,3.0,5.4,1.216497,84.0,11,3,229.37666700000003,0.0,0.0,True,26,2016,March
Things to Come,Drama,False,2.1,0.282382,11.0,6.5,5.858112,102.0,20,23,42.272254,0.06546,0.148671,False,12,2016,March
Miracles from Heaven,Drama,False,16.0,73.883359,2.0,6.8,7.528099,117.0,47,6,1345.496723,48.21411400000001,5319.881815,True,18,2016,March
My Big Fat Greek Wedding 2,Romance,True,18.0,88.92325100000002,4.0,5.6,6.344961,94.0,38,18,819.0029909999998,202.189822,40135.145409,True,21,2016,March
Batman v Superman: Dawn of Justice,Action,True,250.0,873.260194,6.0,5.7,31.435879,151.0,152,111,3995.828194,1602.9371930000002,1924.452269,True,29,2016,March
Everybody Wants Some!!,Comedy,False,10.0,3.400278,1.0,6.3,6.7377970000000005,116.0,70,24,279.062247,350.108986,0.0,True,20,2016,March
God's Not Dead 2,Drama,True,5.0,23.507567,1.0,5.6,5.957998,121.0,10,9,67.991641,29.789,0.0,True,13,2016,April
The Meddler,Comedy,False,3.2,4.267218,,6.0,5.510288,100.0,29,8,2588.6698160000005,9.636289,,True,10,2016,April
The Huntsman: Winter's War,Action,True,115.0,164.602163,3.0,6.0,17.260203,114.0,42,7,7224.99207,0.0,40224.06866,True,23,2016,April
Demolition,Comedy,False,10.0,1.978592,4.0,6.6,6.925667,101.0,30,33,4286.678799,135.10971500000002,53.665706,True,10,2016,April
The Jungle Book,Family,False,175.0,966.5506,4.0,6.7,17.432758,106.0,30,25,3159.002473,1673.093892,32247.895841,True,13,2016,April
The Boss,Comedy,False,29.0,78.636257,1.0,5.5,7.533146,91.0,12,15,2540.684849,100.525432,40388.670823,True,7,2016,April
Ratchet & Clank,Action,False,20.0,8.821328999999997,3.0,5.4,9.115939,94.0,10,19,68.282844,0.0,79.094555,True,13,2016,April
Criminal,Action,False,31.5,14.708696,6.0,5.8,10.038581,113.0,62,35,11393.774130000002,1.9691930000000009,3810.273894,True,8,2016,April
Fan,Action,False,16.0,29.251596000000006,1.0,6.2,5.1278760000000005,142.0,12,9,470.144365,0.0,108.707444,False,3,2016,April
Green Room,Horror,False,5.0,3.220371,2.0,6.7,8.4702,95.0,25,54,716.1481140000001,0.2583839999999999,1.1346860000000003,True,9,2016,April
Barbershop: The Next Cut,Comedy,True,20.0,55.030051,3.0,6.2,8.468401,112.0,19,4,1451.639513,269.832977,15071.337544,True,21,2016,April
Flight Crew,Drama,False,10.0,27.305571,4.0,6.8,5.42046,138.0,10,4,32.213946,0.809000000000001,4.588176000000001,False,10,2016,April
Keanu,Action,False,15.0,20.566327,1.0,6.0,7.942083999999999,94.0,29,18,0.0,0.0,15126.367595,True,5,2016,April
Bastille Day,Action,False,20.0,14.397593,7.0,6.0,12.119295,92.0,20,80,1270.75142,131.714733,521.277201,True,11,2016,April
A Hologram for the King,Comedy,False,30.0,4.212494,6.0,5.8,9.104543,97.0,12,64,8467.850282,332.703722,9.87914,True,19,2016,April
Captain America: Civil War,Adventure,True,250.0,1153.304495,5.0,7.1,145.882135,147.0,100,119,12695.552812,845.19794,1853.684145,True,23,2016,April
Mother's Day,Comedy,False,25.0,48.41816,8.0,5.8,8.309565,118.0,55,11,7174.252259,1585.250018,21.164799,True,11,2016,April
Term Life,Thriller,False,16.5,0.021256,3.0,5.7,7.35578,93.0,14,3,2689.198856,171.84483999999995,0.0,True,8,2016,April
Neighbors 2: Sorority Rising,Comedy,True,35.0,108.758521,4.0,5.6,9.914008,91.0,30,26,4233.643308000001,517.2699220000001,40467.30708,True,25,2016,May
24,Action,False,10.0,15.0,2.0,7.1,1.264714,164.0,11,34,165.15000000000003,0.0,13.4,False,2,2016,May
Florence Foster Jenkins,Comedy,False,29.0,48.902953,3.0,6.7,10.829116,110.0,20,57,5732.329935,347.818093,850.360857,True,21,2016,May
The Angry Birds Movie,Family,False,73.0,349.779543,5.0,5.9,11.171927,97.0,32,6,814.769003,0.0,30018.897164,True,18,2016,May
Café Society,Comedy,False,30.0,43.763247,2.0,6.4,9.2467,96.0,45,18,6036.599931999999,950.207341,224.3641,True,11,2016,May
Money Monster,Thriller,False,27.0,93.282604,5.0,6.5,11.953822,98.0,53,9,8405.014154,18.489985000000004,5393.765174,True,12,2016,May
The Darkness,Horror,False,4.0,10.898293,3.0,4.5,12.187189,92.0,14,46,1678.928706,37.393092,40576.065601,True,11,2016,May
The Conjuring 2,Horror,True,40.0,320.170008,7.0,7.0,14.767317000000002,134.0,30,54,1705.6882480000002,2064.362186,15146.933922000002,True,13,2016,May
The Nice Guys,Action,False,50.0,62.78821800000001,6.0,7.0,16.075615,116.0,23,23,3918.369293,1231.2251419999996,1796.4894000000002,True,11,2016,May
X-Men: Apocalypse,Science Fiction,True,178.0,543.934787,6.0,6.4,28.712522,144.0,95,96,7455.323768,2264.300214,28298.339397000003,True,16,2016,May
Graduation,Drama,False,2.0,0.343617,2.0,6.7,2.840429,127.0,8,13,0.0,1.310702,44.094171,False,10,2016,May
Warcraft,Action,False,160.0,433.677183,4.0,6.3,12.572718,123.0,47,129,802.7895600000002,157.092801,40586.963894,True,8,2016,May
Alice Through the Looking Glass,Family,True,170.0,299.370084,5.0,6.5,14.616079999999998,113.0,98,102,13683.684793,245.56752700000004,33214.446441,True,27,2016,May
Elle,Drama,False,9.80469,2.341534,12.0,6.6,8.226065,130.0,38,78,74.523278,1025.216799,202.55232,False,4,2016,May
Love & Friendship,Comedy,False,3.0,14.016568,5.0,6.4,12.822085,94.0,22,15,1893.676442,0.0,0.0,True,15,2016,May
The Handmaiden,Thriller,False,8.575,1.983204,3.0,8.1,16.727404999999994,145.0,8,10,48.979952,57.170201,338.102779,False,13,2016,June
The BFG,Adventure,False,140.0,183.345589,5.0,6.0,18.769476,120.0,23,17,592.924549,9073.275833,33513.816525,True,6,2016,June
Teenage Mutant Ninja Turtles: Out of the Shadows,Fantasy,True,135.0,245.623848,5.0,5.8,13.047776,112.0,25,14,2547.132114,45.30000000000001,43992.215206,True,41,2016,June
Me Before You,Drama,False,20.0,207.945075,3.0,7.6,34.347590000000004,110.0,26,52,467.5888680000001,0.0,15467.10393,True,11,2016,June
Now You See Me 2,Action,True,90.0,334.901337,4.0,6.7,39.540653000000006,129.0,141,92,6465.356559999999,782.7604249999999,6631.157456999999,True,12,2016,June
The Neon Demon,Thriller,False,7.0,1.333124,4.0,6.4,13.410522,117.0,16,60,1237.520306,90.683562,252.227003,True,12,2016,June
Te3n,Mystery,False,5.069632,4.817642,3.0,6.8,1.434237,136.0,10,25,171.73251,0.0,0.0,False,4,2016,June
In the Forests of Siberia,Drama,False,3.5,1.492523,1.0,7.3,1.333969,105.0,2,4,0.003462,0.0,0.0,False,21,2016,June
Central Intelligence,Action,False,50.0,216.97254300000003,4.0,6.2,11.374041,107.0,37,64,5738.482085,437.7164290000001,15675.049005,True,19,2016,June
Finding Dory,Adventure,True,200.0,1028.570889,3.0,6.8,14.477676999999998,97.0,31,39,2044.182882,1745.7864959999995,33697.162114,True,11,2016,June
Udta Punjab,Thriller,False,5.98,14.9,2.0,7.4,4.195844999999999,149.0,6,28,243.43597,0.0,4.299999999999999,False,10,2016,June
The Secret Life of Pets,Animation,True,75.0,875.4579369999999,4.0,5.9,11.01395,87.0,31,53,784.464948,0.0,41030.137207,True,19,2016,June
Independence Day: Resurgence,Action,True,165.0,389.681935,4.0,4.9,16.993841,120.0,67,109,7058.274038,3408.720661,28842.274184,True,26,2016,June
Ice Age: Collision Course,Adventure,True,105.0,408.579038,2.0,5.6,20.151037,100.0,23,6,8735.983776000001,0.0,4185.053315,True,22,2016,June
Raman Raghav 2.0,Thriller,False,0.5218729999999999,1.013926,1.0,7.1,1.668794,127.0,13,23,98.432793,5.6,0.0,False,14,2016,June
Swiss Army Man,Comedy,False,3.0,4.210454,3.0,6.8,9.196678,97.0,11,26,8421.776932,0.0,12.568582,True,12,2016,June
The Duel,Other,False,10.0,0.0045,5.0,5.5,5.927867,110.0,42,32,5539.455984,0.0,47.230127,True,7,2016,June
Free State of Jones,War,False,50.0,25.03595,3.0,6.6,10.223582,139.0,39,71,2453.94313,839.547137,50.877145,True,16,2016,June
The Shallows,Horror,False,17.0,119.100758,3.0,6.2,13.689175,86.0,12,62,450.748856,535.520013,30368.676707,True,11,2016,June
The Purge: Election Year,Action,True,10.0,118.58788,4.0,6.1,13.1789,105.0,69,58,450.231413,198.111474,41905.595144,True,21,2016,June
The Legend of Tarzan,Action,False,180.0,356.743061,7.0,5.5,45.38298,109.0,34,12,2914.119213,4168.477803,12109.477583000002,True,17,2016,June
Hillary's America: The Secret History of the Democratic Party,Other,False,5.0,13.0,,6.6,1.628629,107.0,3,3,0.0,0.0,,True,53,2016,July
Captain Fantastic,Adventure,False,5.0,5.879736,3.0,7.9,16.519276,119.0,29,66,2708.236991,0.0,0.130541,True,16,2016,July
Sultan,Drama,False,10.4,102.0,1.0,7.0,6.070606,170.0,12,6,461.700144,0.0,388.207655,False,6,2016,July
Star Trek Beyond,Action,True,185.0,343.471816,7.0,6.6,20.659284,122.0,54,108,3140.712726,1953.947074,44237.839054,True,14,2016,July
Mike and Dave Need Wedding Dates,Comedy,False,33.0,77.068246,3.0,5.9,12.237571,98.0,58,21,1764.612165,0.0,29231.956119,True,27,2016,July
Rock Dog,Adventure,False,60.0,9.420546,5.0,5.8,6.55207,90.0,10,7,566.888831,149.044513,144.153101,True,7,2016,July
Big Fish & Begonia,Romance,False,4.531653,84.55225,1.0,6.3,2.238595,100.0,11,6,0.0,0.0,278.3,False,15,2016,July
Sausage Party,Adventure,False,19.0,140.705322,6.0,5.6,17.56963,83.0,34,46,5979.948881,1128.431144,30487.777465,True,12,2016,July
The Infiltrator,Crime,False,25.0,15.436808,1.0,6.6,11.504398,127.0,21,48,5678.308975,148.029544,0.0,True,14,2016,July
Ghostbusters,Action,True,144.0,229.147509,7.0,5.3,17.162744,116.0,75,100,3669.9264510000007,682.723922,30628.482787,True,12,2016,July
Toni Erdmann,Comedy,False,3.537415,1.390172,9.0,7.3,9.117054,162.0,17,22,0.0484819999999999,0.0,347.661603,False,11,2016,July
Precious Cargo,Action,False,10.5,0.100659,5.0,5.1,11.548303,99.0,11,86,5895.509933,0.0,2.479538,True,13,2016,July
Train to Busan,Action,False,8.82,2.129768,1.0,7.7,22.685169,118.0,15,4,67.214668,0.0,0.0,False,12,2016,July
Batman: The Killing Joke,Action,False,3.5,3.775,2.0,6.2,6.488277,72.0,10,14,1936.421678,10.1,2797.712463,True,21,2016,July
Skiptrace,Action,False,32.0,58.5,6.0,5.5,10.912208,107.0,13,33,2647.184266,1031.50059,0.0,True,9,2016,July
Lights Out,Horror,False,4.9,148.86883500000005,3.0,6.3,11.494907,81.0,15,17,1066.514615,0.0,0.0,True,9,2016,July
Kabali,Action,False,18.7,74.0,1.0,5.9,2.017961,150.0,22,17,97.6,0.0,0.0,False,6,2016,July
Jason Bourne,Action,True,120.0,415.484914,5.0,5.9,19.133256,123.0,208,119,9968.078939,998.266568,0.0,True,11,2016,July
Nerve,Mystery,False,19.0,85.241496,3.0,7.1,14.9837,96.0,22,42,333.611899,352.11951300000004,3824.98259,True,5,2016,July
